% E S A B V L (calculated)
0.7	0.49	0	0.31	3.2526	11.295
0.7	0.49	0	0.31	3.2526	10.819
0.72	0.49	0	0.38	3.2526	11.143
0.72	0.57	0	0.36	3.2526	11.317
0.72	0.49	0	0.37	3.3935	11.647
0.72	0.49	0	0.38	3.3935	11.441
0.72	0.49	0	0.38	3.3935	11.761
0.72	0.49	0	0.3	3.3935	11.656
0.72	0.49	0	0.3	3.3935	11.473
0.72	0.49	0	0.36	3.5344	11.89
0.69	0.47	0	0.25	3.5344	12.342
0.72	0.49	0	0.38	3.5344	11.669
0.69	0.47	0	0.25	3.5344	11.913
0.68	0.56	0	0.26	3.5344	12.07
0.72	0.49	0	0.32	3.6753	12.288
0.72	0.49	0	0.3	3.6753	13.01
0.72	0.49	0	0.3	3.6753	12.427
0.72	0.49	0	0.3	3.6753	12.98
0.72	0.49	0	0.3	3.6753	12.447
0.68	0.47	0	0.27	3.8162	12.881
0.69	0.47	0	0.23	3.8162	12.827
0.72	0.49	0	0.32	3.8162	12.914
0.72	0.49	0	0.3	3.8162	12.899
0.69	0.47	0	0.14	3.8162	12.557
0.72	0.49	0	0.37	3.9571	13.372
0.72	0.49	0	0.3	3.9571	13.402
0.72	0.49	0	0.32	3.9571	13.396
0.69	0.47	0	0.25	3.9571	13.33
0.69	0.47	0	0.3	3.9571	13.097
0.72	0.49	0	0.32	4.098	14.247
0.7	0.49	0	0.31	4.098	13.519
0.72	0.49	0	0.37	4.098	14.07
0.72	0.49	0	0.37	4.098	13.721
0.72	0.49	0	0.37	4.098	13.691
0.2	0.18	0	0	1.409	4.668
0.26	0.18	0	0	1.409	4.872
0.18	0.28	0	0	1.409	4.645
0.26	0.18	0	0	1.409	4.718
0.26	0.18	0	0	1.409	4.675
0.18	0.28	0	0	1.5499	5.074
0.22	0.18	0	0	1.5499	5.172
0.18	-0.02	0	0	1.5499	5.063
0.18	0.28	0	0	1.5499	5.042
0.26	0.18	0	0	1.5499	5.191
0.18	0.81	0	0	1.6908	5.481
0.18	0.28	0	0	1.6908	5.436
0.26	0.18	0	0	1.6908	5.497
0.18	0.28	0	0	1.6908	5.257
0.26	0.18	0	0	1.6908	5.465
0.26	0.18	0	0	1.8317	5.833
0.26	0.18	0	0	1.8317	5.684
0.18	0.28	0	0	1.8317	5.954
0.18	0.81	0	0	1.8317	5.839
0.26	0.18	0	0	1.8317	6.044
0.27	0.28	0	0	1.9726	6.562
0.27	0.28	0	0	1.9726	6.532
0.26	0.18	0	0	1.9726	6.217
0.18	0.81	0	0	1.9726	5.963
0.18	0.81	0	0	1.9726	6.273
0.18	0.28	0	0	2.1135	6.396
0.26	0.18	0	0	2.1135	6.738
0.26	0.18	0	0	2.1135	6.885
0.18	0.28	0	0	2.1135	6.692
0.18	0.28	0	0	2.1135	6.859
0.26	0.18	0	0	2.2544	7.152
0.27	0.28	0	0	2.2544	7.537
0.26	0.18	0	0	2.2544	7.379
0.27	0.28	0	0	2.2544	7.48
0.27	0.28	0	0	2.2544	7.946
0.26	0.18	0	0	2.3953	7.644
0.22	0.18	0	0	2.3953	7.808
0.18	0.28	0	0	2.3953	7.406
0.18	0.81	0	0	2.3953	7.624
0.18	0.28	0	0	2.3953	7.659
0.18	0.81	0	0	2.5362	8.222
0.26	0.18	0	0	2.5362	8.165
0.18	0.28	0	0	2.5362	8.251
0.26	0.18	0	0	2.5362	8.18
0.26	0.18	0	0	2.5362	8.322
0.18	0.28	0	0	2.6771	8.711
0.18	0.28	0	0	2.6771	8.916
0.26	0.18	0	0	2.6771	8.618
0.18	0.28	0	0	2.6771	8.769
0.26	0.18	0	0	2.6771	8.648
0.27	0.28	0	0	2.818	9.282
0.18	0.28	0	0	2.818	9.037
0.26	0.18	0	0	2.818	9.266
0.18	0.28	0	0	2.818	9.051
0.18	0.28	0	0	2.818	9.107
0.26	0.18	0	0	2.9589	9.604
0.26	0.18	0	0	2.9589	10.032
0.18	0.28	0	0	2.9589	9.443
0.26	0.18	0	0	2.9589	9.598
0.18	0.81	0	0	2.9589	9.34
0.26	0.18	0	0	3.0998	10.388
0.26	0.18	0	0	3.0998	10.424
0.26	0.18	0	0	3.0998	9.87
0.26	0.18	0	0	3.0998	9.888
0.18	0.81	0	0	3.0998	9.947
0.26	0.18	0	0	3.2407	10.303
0.26	0.18	0	0	3.2407	10.434
0.26	0.18	0	0	3.2407	10.177
0.26	0.18	0	0	3.2407	10.292
0.26	0.18	0	0	3.2407	10.788
0.26	0.18	0	0	3.3816	11.389
0.18	0.81	0	0	3.3816	10.892
0.26	0.18	0	0	3.3816	11.354
0.26	0.18	0	0	3.3816	10.878
0.26	0.18	0	0	3.3816	11.208
0.18	0.81	0	0	3.5225	10.901
0.26	0.18	0	0	3.5225	10.956
0.18	0.81	0	0	3.5225	10.817
0.18	0.81	0	0	3.5225	11.218
0.26	0.18	0	0	3.5225	11.512
0.26	0.18	0	0	3.6634	12.252
0.26	0.18	0	0	3.6634	11.867
0.26	0.18	0	0	3.6634	12.166
0.26	0.18	0	0	3.6634	11.748
0.26	0.18	0	0	3.6634	11.714
0.26	0.18	0	0	3.8043	12.218
0.26	0.18	0	0	3.8043	12.4
0.26	0.18	0	0	3.8043	12.136
0.26	0.18	0	0	3.8043	11.961
0.26	0.18	0	0	3.8043	12.362
0.26	0.18	0	0	3.9452	12.569
0.26	0.18	0	0	3.9452	12.627
0.26	0.18	0	0	3.9452	12.623
0.26	0.18	0	0	3.9452	12.751
0.26	0.18	0	0	3.9452	12.528
0.26	0.18	0	0	4.0861	12.672
0.26	0.18	0	0	4.0861	13.23
0.26	0.18	0	0	4.0861	12.901
0.26	0.18	0	0	4.0861	13.077
0.18	0.81	0	0	4.0861	13.336
0.26	0.18	0	0	4.227	13.349
0.26	0.18	0	0	4.227	13.144
0.26	0.18	0	0	4.227	13.175
0.26	0.18	0	0	4.227	13.502
0.26	0.18	0	0	4.227	13.523
0	0	0	0	1.5176	4.746
0	0	0	0	1.6585	5.249
0	0	0	0	1.7994	5.751
0	0	0	0	1.9403	6.253
0	0	0	0	2.0812	6.755
0	0	0	0	2.2221	7.257
0	0	0	0	2.363	7.76
0	0	0	0	2.5039	8.262
0	0	0	0	2.6448	8.764
0	0	0	0	2.7857	9.266
0	0	0	0	2.9266	9.769
0	0	0	0	3.0675	10.271
0	0	0	0	3.2084	10.773
0	0	0	0	3.3493	11.275
0	0	0	0	3.4902	11.778
0	0	0	0	3.6311	12.28
0	0	0	0	3.772	12.782
0	0	0	0	3.9129	13.284
0	0	0	0	4.0538	13.787
0	0	0	0	4.1947	14.289
0	0	0	0	4.3356	14.791
1.97	1.18	0	0.3	1.2156	6.262
0.79	0.54	0	0	1.6145	6.315
2.07	1.25	0	0.22	1.4544	7.866
2.52	1.25	0	0.27	1.4544	7.789
2.02	1.26	0	0.25	1.5953	8.357
2.02	1.26	0	0.26	1.5953	8.46
2.02	1.26	0	0.26	1.5953	8.46
2.1	1.26	0	0.26	1.5953	8.46
2.02	1.26	0	0.25	1.5953	8.357
2.25	1.27	0	0.31	1.7362	9.181
2.05	1.27	0	0.28	1.7362	8.95
2.05	1.27	0	0.29	1.7362	9.053
2.05	1.27	0	0.28	1.7362	8.95
2.85	1.43	0	0.26	1.5846	8.944
2.09	1.28	0	0.32	1.8771	9.544
2.1	1.18	0	0.27	1.8771	9.301
2.1	1.18	0	0.33	1.8771	9.001
2.02	1.18	0	0.27	1.8771	9.073
2.05	1.19	0	0.29	1.8771	9.319
2.68	1.44	0	0.27	1.8234	10.34
2.07	1.2	0	0.33	2.018	9.676
2.04	1.11	0	0.31	2.018	9.688
2.68	1.39	0	0.27	1.8234	10.487
2.94	1.33	0	0.27	1.8234	10.311
2.07	1.2	0	0.33	2.1589	9.92
2.05	1.19	0	0.36	2.1589	10.025
2.05	1.19	0	0.36	2.1589	10.025
2.05	1.11	0	0.31	2.1589	10.16
2.04	1.19	0	0.29	2.1589	9.874
2.05	1.11	0	0.32	2.2998	10.354
3.27	1.71	0	0.33	1.9536	11.608
2.09	1.12	0	0.39	2.2998	10.351
2.11	1.13	0	0.37	2.2998	10.535
3.79	1.96	0	0.34	1.9536	11.566
2.07	1.12	0	0.34	2.4407	10.608
2.79	1.47	0	0.36	2.2461	12.018
2.05	1.11	0	0.31	2.4407	11.105
2.37	1.54	0	0.44	2.2891	9.47
2.37	1.56	0	0.49	2.2891	9.943
4.03	1.92	0	0.43	2.0838	13.378
2.34	1.39	0	0.41	2.43	11.159
4.98	2.01	0	0.59	2.0838	13.193
2.75	1.3	0	0.36	2.387	12.264
2.07	1.04	0	0.42	2.5816	11.356
2.07	1.12	0	0.33	2.7225	11.678
2.11	1.13	0	0.43	2.7225	11.714
2.11	1.13	0	0.44	2.7225	11.602
2.09	1.04	0	0.49	2.7225	11.631
2.79	1.39	0	0.45	2.5279	12.662
2.07	1.04	0	0.48	2.8634	11.939
4.27	1.97	0	0.63	2.214	15.623
2.37	1.47	0	0.43	2.7118	11.453
2.79	1.31	0	0.46	2.6688	13.03
4.24	2.5	0	0.5	2.3226	14.334
2.41	1.48	0	0.53	2.8527	11.593
2.11	0.97	0	0.46	3.0043	12.688
3.67	1.94	0	0.58	2.6581	12.813
2.11	1.05	0	0.44	3.0043	12.34
2.82	1.32	0	0.42	2.8097	13.821
2.11	0.97	0	0.39	3.1452	13.245
2.11	1.05	0	0.38	3.1452	13.349
2.81	1.32	0	0.42	2.9506	13.829
2.11	0.97	0	0.4	3.1452	13.12
2.77	1.23	0	0.39	2.9506	13.812
3.03	1.45	0	0.58	2.9399	14.136
2.81	1.24	0	0.5	3.0915	14.134
2.81	1.32	0	0.55	3.0915	13.991
3.51	1.84	0	0.6	2.9399	14.094
2.79	1.31	0	0.46	3.0915	14.509
2.81	1.24	0	0.61	3.2324	14.131
3.06	1.61	0	0.66	3.0808	14.154
2.81	1.24	0	0.61	3.2324	13.895
2.41	1.47	0	0.49	3.2754	12.795
2.79	1.23	0	0.41	3.2324	14.888
2.81	1.24	0	0.56	3.3733	15.13
2.81	1.15	0	0.51	3.3733	15.203
3.51	1.83	0	0.57	3.2217	14.71
3.51	1.68	0	0.57	3.2217	15.019
2.82	1.24	0	0.5	3.3733	15.215
3.51	1.75	0	0.71	3.3626	14.479
2.81	1.15	0	0.44	3.5142	15.719
2.81	1.15	0	0.56	3.5142	15.273
2.81	1.15	0	0.51	3.5142	15.676
2.81	1.15	0	0.51	3.5142	15.509
0.79	0.54	0	0	1.7554	7.654
0.79	0.54	0	0	1.8963	7.966
0.79	0.54	0	0	1.8963	7.797
0.79	0.54	0	0	1.8963	7.761
0.79	0.54	0	0	1.8963	7.897
0.75	0.54	0	0	1.8963	8.067
0.79	0.54	0	0	2.0372	8.184
0.75	0.54	0	0	2.0372	8.265
0.79	0.54	0	0	2.0372	8.496
0.79	0.54	0	0	2.0372	8.179
0.79	0.54	0	0	2.0372	8.496
0.79	0.54	0	0	2.1781	8.873
0.79	0.54	0	0	2.1781	8.703
0.79	0.54	0	0	2.1781	8.694
0.79	0.54	0	0	2.1781	9
0.79	0.54	0	0	2.1781	8.817
0.75	0.54	0	0	2.319	9.346
0.79	0.54	0	0	2.319	9.441
0.75	0.54	0	0	2.319	9.381
0.79	0.54	0	0	2.319	9.312
0.79	0.54	0	0	2.319	9.185
0.79	0.54	0	0	2.4599	9.943
0.79	0.54	0	0	2.4599	9.376
0.79	0.54	0	0	2.4599	8.799
0.75	0.54	0	0	2.4599	9.704
0.79	0.54	0	0	2.4599	9.889
0.79	0.54	0	0	2.6008	9.536
0.79	0.54	0	0	2.6008	9.093
0.79	0.54	0	0	2.6008	10.445
0.79	0.54	0	0	2.6008	9.894
0.79	0.54	0	0	2.6008	9.87
1.06	0.83	0	0.03	2.6331	11.083
0.79	0.54	0	0	2.7417	10.423
0.79	0.54	0	0	2.7417	10.535
0.79	0.54	0	0	2.7417	10.783
0.79	0.54	0	0	2.7417	10.755
1.06	0.83	0	0.03	2.774	11.65
0.79	0.54	0	0	2.8826	11.166
0.75	0.54	0	0	2.8826	11.091
0.79	0.54	0	0	2.8826	11.227
0.79	0.54	0	0	2.8826	11.091
0.79	0.54	0	0	3.0235	11.694
0.79	0.54	0	0	3.0235	11.193
0.79	0.54	0	0	3.0235	11.903
0.79	0.54	0	0	3.0235	11.341
1.06	0.83	0	0.03	2.9149	12.113
0.79	0.54	0	0	3.1644	12.232
1.06	0.82	0	0	3.0558	11.704
1.06	0.59	0	0.16	3.0558	11.579
0.79	0.54	0	0	3.1644	12.332
1.02	0.83	0	0.03	3.0558	12.674
0.79	0.54	0	0	3.3053	11.295
0.79	0.54	0	0	3.3053	12.734
0.79	0.54	0	0	3.3053	12.441
0.79	0.54	0	0	3.3053	12.874
0.79	0.54	0	0	3.3053	12.844
1.06	0.82	0	0	3.3376	12.495
1.06	1.41	0	0	3.3376	12.642
0.79	0.54	0	0	3.4462	12.804
0.79	0.54	0	0	3.4462	12.623
1.06	0.83	0	0.03	3.3376	13.352
1.29	1.07	0	0.3	3.3699	13.128
1.06	0.82	0	0	3.4785	12.968
1.06	1.41	0	0	3.4785	12.932
0.79	0.54	0	0	3.5871	13.266
0.79	0.54	0	0	3.5871	13.815
1.06	0.83	0	0.03	3.6194	14.836
0.79	0.54	0	0	3.728	12.742
1.06	0.82	0	0	3.6194	13.24
1.06	1.41	0	0	3.6624	13.996
0.79	0.54	0	0	3.728	14.43
1.29	0.78	0	0.3	3.6517	13.935
1.29	1.07	0	0.3	3.6517	14.062
0.79	0.54	0	0	3.8689	14.625
0.79	0.54	0	0	3.8689	13.84
1.06	1.41	0	0	3.7603	13.813
1.06	1.41	0	0	3.9012	14.285
1.06	0.83	0	0.03	3.9012	15.388
0.79	0.54	0	0	4.0098	14.827
1.15	0.98	0	0.23	3.7926	14.536
1.06	0.82	0	0	3.9012	14.321
